Bluetooth,CDMA,Docking Station,External Battery,Fingerprint,Infrared,Installed Memory,Manufacturer_Acer,Manufacturer_Apple,Manufacturer_Asus,Manufacturer_Averatec,Manufacturer_Dell,Manufacturer_Fujitsu,Manufacturer_Gateway,Manufacturer_HP,Manufacturer_Lenovo,Manufacturer_Panasonic,Manufacturer_Sony,Manufacturer_Toshiba,Max Horizontal Resolution,Memory Technology_DDR-SDRAM_(DDRRAM),Memory Technology_DDR2,Memory Technology_SDRAM,Operating System_Mac_OS,Operating System_VistaHB:_Vista_Home_Basic,Operating System_VistaHP:_Vista_Home_Premium,Operating System_VistaUlt:_Vista_Ultimate,Operating System_Vista_Business,Operating System_WinXP,Operating System_WinXP_Pro,Port Replicator,Price,Processor Speed,Processor_AMD Athlon 64x2 Doble Nucleo,Processor_AMD Mobile Sempron,Processor_AMD Turion 64x2,Processor_Intel Celeron,Processor_Intel Core2 Duo,Processor_Intel Core2 Solo,Processor_Intel Pentium Dual-Core,Processor_PowerPC,Subwoofer,Warranty-Days,market_impact,SalesScaled
0,0,0,0,0,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,39799.5,1600.0,0,0,0,0,1,0,0,0,0,365,0.0,35966.83632
0,0,1,0,0,1,512,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,1,31700.0,1600.0,0,0,0,0,1,0,0,0,0,365,0.0,55380.75536
0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,1,800,0,1,0,0,1,0,0,0,0,0,0,29499.5,1600.0,0,0,0,0,1,0,0,0,0,365,18.033,33295.88927
0,0,0,0,0,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,39999.5,1600.0,0,0,0,0,0,0,1,0,0,365,0.0,36069.762460000005
0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1,800,0,1,0,0,1,0,0,0,0,0,0,31000.0,1730.0,0,0,0,0,0,0,1,0,0,365,0.0,26205.48116
0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1,800,0,1,0,0,1,0,0,0,0,0,0,31750.0,1730.0,0,0,0,0,0,0,1,0,0,365,0.0,26591.45418
0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,1,800,0,1,0,0,1,0,0,0,0,0,0,31998.5,1730.0,0,0,0,0,0,0,1,0,0,365,0.0,50301.510239999996
0,0,0,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,32499.5,1700.0,1,0,0,0,0,0,0,0,0,365,18.204,7034.244199
0,0,0,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,900,0,1,0,0,0,1,0,0,0,0,0,37499.5,1800.0,1,0,0,0,0,0,0,0,0,365,0.0,35827.87991
0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,768,0,1,0,0,0,1,0,0,0,0,0,31249.5,1700.0,1,0,0,0,0,0,0,0,0,365,0.0,34401.05786
0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,31499.0,1700.0,1,0,0,0,0,0,0,0,0,365,18.204,6519.3561899999995
0,0,1,0,0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,1,33999.5,1700.0,1,0,0,0,0,0,0,0,0,365,18.204,7806.1902390000005
0,0,0,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,24997.5,2000.0,0,0,1,0,0,0,0,0,0,365,4.215,25699.90759
0,0,0,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,29999.5,2200.0,0,0,1,0,0,0,0,0,0,365,0.0,41222.53374
0,0,0,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,30900.0,1700.0,0,0,1,0,0,0,0,0,0,365,0.0,27361.60172
0,0,0,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,31398.5,1600.0,0,0,1,0,0,0,0,0,0,365,0.0,31643.42387
0,0,0,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,32499.5,2000.0,0,0,1,0,0,0,0,0,0,365,0.0,34458.55297
0,0,0,0,0,0,2000,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,39348.0,1730.0,0,0,1,0,0,0,0,0,0,365,0.0,76781.62747
0,0,0,0,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,900,0,1,0,0,0,1,0,0,0,0,0,34900.0,2000.0,0,0,1,0,0,0,0,0,0,365,18.033,45170.40402
0,0,0,0,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,900,0,1,0,0,0,1,0,0,0,0,0,34900.0,2000.0,0,0,1,0,0,0,0,0,0,365,18.204,44972.31595
0,0,0,0,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,900,0,1,0,0,0,1,0,0,0,0,0,34900.0,2000.0,0,0,1,0,0,0,0,0,0,365,0.0,66122.82526
0,0,0,0,0,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,34900.0,2000.0,0,0,1,0,0,0,0,0,0,365,0.0,35693.92395
0,0,0,0,0,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,34900.0,2000.0,0,0,1,0,0,0,0,0,0,365,0.0,35693.92395
0,0,0,0,0,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,34900.0,2000.0,0,0,1,0,0,0,0,0,0,365,0.0,35693.92395
0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,24999.5,1600.0,0,0,1,0,0,0,0,0,0,365,12.533,13788.698840000001
0,0,1,0,0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,1,29950.0,1600.0,0,0,1,0,0,0,0,0,0,365,0.193,30673.254780000003
0,0,1,0,0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,1,29999.5,1600.0,0,0,1,0,0,0,0,0,0,365,0.298,30577.08478
0,0,0,0,0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,31199.5,1600.0,0,0,1,0,0,0,0,0,0,365,0.193,31316.28583
0,0,1,0,0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,1,32499.5,2000.0,0,0,1,0,0,0,0,0,0,90,12.725999999999999,33270.377160000004
0,0,1,0,0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,1,32499.5,1600.0,0,0,1,0,0,0,0,0,0,365,12.725999999999999,17423.7025
1,0,1,0,0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,1,36249.5,1800.0,0,0,1,0,0,0,0,0,0,365,0.49200000000000005,27766.7633
0,0,1,0,0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,900,0,1,0,0,0,1,0,0,0,0,1,37249.5,1600.0,0,0,1,0,0,0,0,0,0,365,0.0,41501.25903
0,0,1,0,0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,1,38999.5,1600.0,0,0,1,0,0,0,0,0,0,365,12.533,20993.52854
0,0,1,0,0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,900,0,1,0,0,0,1,0,0,0,0,1,39750.0,1600.0,0,0,1,0,0,0,0,0,0,365,12.533,28226.48985
0,0,1,0,0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,900,0,1,0,0,0,1,0,0,0,0,1,39995.0,1800.0,0,0,1,0,0,0,0,0,0,365,12.533,22550.53758
0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1,800,0,1,0,0,0,1,0,0,0,0,0,34999.5,1600.0,0,0,1,0,0,0,0,0,0,365,0.49200000000000005,32925.51172
0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,1,800,0,1,0,0,0,1,0,0,0,0,0,34999.5,1800.0,0,0,1,0,0,0,0,0,0,365,0.49200000000000005,73403.48421000001
0,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1,800,0,1,0,0,0,1,0,0,0,0,1,38999.5,1800.0,0,0,1,0,0,0,0,0,0,365,12.725999999999999,14966.76522
0,0,0,0,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,36950.0,1730.0,0,0,0,1,0,0,0,0,0,365,0.0,52849.70412
0,0,0,0,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,38400.0,1730.0,0,0,0,1,0,0,0,0,0,365,0.0,53595.91863
0,0,0,0,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,38450.0,1730.0,0,0,0,1,0,0,0,0,0,365,0.0,53621.650160000005
0,0,0,0,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,40400.0,1730.0,0,0,0,1,0,0,0,0,0,365,0.0,54625.180010000004
0,0,0,0,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,40450.0,1730.0,0,0,0,1,0,0,0,0,0,365,0.0,54650.91155
0,0,0,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,32499.5,1730.0,0,0,0,0,1,0,0,0,0,365,0.0,26977.169889999997
0,0,0,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,35887.0,1600.0,0,0,0,0,1,0,0,0,0,365,0.0,33953.34374
0,0,0,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,37499.5,1730.0,0,0,0,0,1,0,0,0,0,365,0.0,29550.32335
0,0,0,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,900,0,1,0,0,0,1,0,0,0,0,0,39999.5,2000.0,0,0,0,0,1,0,0,0,0,365,0.0,45165.01415
0,0,0,0,0,0,2000,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,39999.5,1660.0,0,0,0,0,1,0,0,0,0,365,0.0,79934.60449
0,0,0,0,0,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,37700.0,1600.0,0,0,0,0,1,0,0,0,0,365,0.0,34886.36918
0,0,0,0,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,900,0,1,0,0,0,1,0,0,0,0,0,39450.0,1660.0,0,0,0,0,1,0,0,0,0,365,54.257,79668.73115
0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,28950.0,1600.0,0,0,0,0,1,0,0,0,0,365,16.537,11169.303090000001
0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,29999.5,1600.0,0,0,0,0,1,0,0,0,0,90,55.258,61552.21299
0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,37499.5,2000.0,0,0,0,0,1,0,0,0,0,365,16.537,17817.65891
0,0,0,0,0,0,2000,0,0,0,0,0,0,1,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,38499.5,1600.0,0,0,0,0,1,0,0,0,0,365,55.258,98608.42922
0,0,1,0,0,1,2000,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,1,34950.0,1730.0,0,0,0,0,1,0,0,0,0,365,16.537,55304.23415
